month   cpi
1900.01	7.897
1900.02	7.992
1900.03	7.992
1900.04	7.992
1900.05	7.802
1900.06	7.707
1900.07	7.802
1900.08	7.707
1900.09	7.802
1900.10	7.707
1900.11	7.707
1900.12	7.612
1901.01	7.707
1901.02	7.612
1901.03	7.612
1901.04	7.517
1901.05	7.517
1901.06	7.517
1901.07	7.612
1901.08	7.707
1901.09	7.802
1901.10	7.802
1901.11	7.897
1901.12	7.992
1902.01	7.897
1902.02	7.897
1902.03	7.897
1902.04	7.992
1902.05	8.087
1902.06	8.183
1902.07	8.183
1902.08	8.087
1902.09	8.183
1902.10	8.753
1902.11	8.468
1902.12	8.563
1903.01	8.658
1903.02	8.658
1903.03	8.373
1903.04	8.373
1903.05	8.183
1903.06	8.183
1903.07	8.183
1903.08	8.183
1903.09	8.278
1903.10	8.183
1903.11	8.087
1903.12	8.087
1904.01	8.278
1904.02	8.468
1904.03	8.373
1904.04	8.278
1904.05	8.087
1904.06	8.087
1904.07	8.087
1904.08	8.183
1904.09	8.278
1904.10	8.278
1904.11	8.468
1904.12	8.468
1905.01	8.468
1905.02	8.468
1905.03	8.373
1905.04	8.373
1905.05	8.278
1905.06	8.278
1905.07	8.278
1905.08	8.373
1905.09	8.278
1905.10	8.278
1905.11	8.373
1905.12	8.468
1906.01	8.468
1906.02	8.468
1906.03	8.468
1906.04	8.468
1906.05	8.563
1906.06	8.563
1906.07	8.278
1906.08	8.468
1906.09	8.563
1906.10	8.753
1906.11	8.849
1906.12	8.944
1907.01	8.849
1907.02	9.039
1907.03	8.944
1907.04	8.944
1907.05	9.134
1907.06	9.229
1907.07	9.229
1907.08	9.229
1907.09	9.229
1907.10	9.324
1907.11	8.944
1907.12	8.753
1908.01	8.658
1908.02	8.563
1908.03	8.563
1908.04	8.658
1908.05	8.658
1908.06	8.658
1908.07	8.753
1908.08	8.753
1908.09	8.753
1908.10	8.849
1908.11	8.944
1908.12	9.039
1909.01	8.944
1909.02	9.039
1909.03	9.039
1909.04	9.229
1909.05	9.324
1909.06	9.419
1909.07	9.419
1909.08	9.515
1909.09	9.610
1909.10	9.800
1909.11	9.895
1909.12	9.990
1910.01	9.895
1910.02	9.895
1910.03	10.085
1910.04	10.181
1910.05	9.990
1910.06	9.895
1910.07	9.895
1910.08	9.800
1910.09	9.705
1910.10	9.419
1910.11	9.229
1910.12	9.229
1911.01	9.229
1911.02	8.944
1911.03	9.039
1911.04	8.753
1911.05	8.753
1911.06	8.753
1911.07	8.849
1911.08	9.134
1911.09	9.229
1911.10	9.229
1911.11	9.134
1911.12	9.039
1912.01	9.134
1912.02	9.229
1912.03	9.419
1912.04	9.705
1912.05	9.705
1912.06	9.610
1912.07	9.610
1912.08	9.705
1912.09	9.800
1912.10	9.800
1912.11	9.800
1912.12	9.705
1913.01	9.800
1913.02	9.800
1913.03	9.800
1913.04	9.800
1913.05	9.700
1913.06	9.800
1913.07	9.900
1913.08	9.900
1913.09	10.000
1913.10	10.000
1913.11	10.100
1913.12	10.000
1914.01	10.000
1914.02	9.900
1914.03	9.900
1914.04	9.800
1914.05	9.900
1914.06	9.900
1914.07	10.000
1914.08	10.200
1914.09	10.200
1914.10	10.100
1914.11	10.200
1914.12	10.100
1915.01	10.100
1915.02	10.000
1915.03	9.900
1915.04	10.000
1915.05	10.100
1915.06	10.100
1915.07	10.100
1915.08	10.100
1915.09	10.100
1915.10	10.200
1915.11	10.300
1915.12	10.300
1916.01	10.400
1916.02	10.400
1916.03	10.500
1916.04	10.600
1916.05	10.700
1916.06	10.800
1916.07	10.800
1916.08	10.900
1916.09	11.100
1916.10	11.300
1916.11	11.500
1916.12	11.600
1917.01	11.700
1917.02	12.000
1917.03	12.000
1917.04	12.600
1917.05	12.800
1917.06	13.000
1917.07	12.800
1917.08	13.000
1917.09	13.300
1917.10	13.500
1917.11	13.500
1917.12	13.700
1918.01	14.000
1918.02	14.100
1918.03	14.000
1918.04	14.200
1918.05	14.500
1918.06	14.700
1918.07	15.100
1918.08	15.400
1918.09	15.700
1918.10	16.000
1918.11	16.300
1918.12	16.500
1919.01	16.500
1919.02	16.200
1919.03	16.400
1919.04	16.700
1919.05	16.900
1919.06	16.900
1919.07	17.400
1919.08	17.700
1919.09	17.800
1919.10	18.100
1919.11	18.500
1919.12	18.900
1920.01	19.300
1920.02	19.500
1920.03	19.700
1920.04	20.300
1920.05	20.600
1920.06	20.900
1920.07	20.800
1920.08	20.300
1920.09	20.000
1920.10	19.900
1920.11	19.800
1920.12	19.400
1921.01	19.000
1921.02	18.400
1921.03	18.300
1921.04	18.100
1921.05	17.700
1921.06	17.600
1921.07	17.700
1921.08	17.700
1921.09	17.500
1921.10	17.500
1921.11	17.400
1921.12	17.300
